text,intent_id,intent_label
it won't let me prove my identity.,68,unable_to_verify_identity
"what is going on, i have entered my passcode and its not working",44,passcode_forgotten
i got an unexpected charge on my transfers. how can i correct this?,64,transfer_fee_charged
what is going on with it saying my card payment was declined?,25,declined_card_payment
my new landlord says he hasn't received the rent payment that i transferred a couple days ago. i've already checked the account numbers and they are correct. can you tell me what's going on with this transaction that the transfer isn't showing up on my landlord's end?,66,transfer_not_received_by_recipient
can i activate my card with the app?,0,activate_my_card
how does a bank transfer for topping my account work?,65,transfer_into_account
how do i replace my card before it expires?,9,card_about_to_expire
"if i want to top up, can i use apple pay?",2,apple_pay_or_google_pay
can i change or hold different currency?,36,fiat_currency_support
why isn't my cash deposit showing up in my account?,6,balance_not_updated_after_cheque_or_cash_deposit
what is the status of my card's delivery?,11,card_arrival
why is my money not in my account. i have already sent it out.,6,balance_not_updated_after_cheque_or_cash_deposit
"i need to transfer money into my account, and i don't know how to do that.",65,transfer_into_account
i was overcharged a pound.,34,extra_charge_on_statement
how do i get my card back after the atm has pulled it in?,18,card_swallowed
hello. i'm on holiday and didn't bring any cash with me. i need to withdrawal my home currency from one of your machines. do you have any that will do this and is there a charge?,76,wrong_exchange_rate_for_cash_withdrawal
where did my top-up go? i can't find it in my wallet,62,topping_up_by_card
"i am adding money, what currencies do you accept to do this?",54,supported_cards_and_currencies
hi i received an error message informing me about the transaction failure. i have done the money transfer before and it never failed. please let me know what is the issue this time.,7,beneficiary_not_allowed
why use a disposable card?,37,get_disposable_virtual_card
is it right that i've been charged for transferring money?,64,transfer_fee_charged
"hello there, i tried using crypto top up today but it's not working for me, might it be due to the kind of bank i'm using or the country that i'm from?money is also missing from my account",61,top_up_reverted
how long will an urgent transfer from china take?,67,transfer_timing
can this convert money?,33,exchange_via_app
why is my transfer more expensive than i thought?,64,transfer_fee_charged
i have been trying to exchange this for crypto but the app won't work could you please help me?,7,beneficiary_not_allowed
some cash is showing up in my app that i did not get.,20,cash_withdrawal_not_recognised
trouble with my top up,59,top_up_failed
the exchange rate for my transaction last saturday seems to have been wrong i got charged extra. please fix.,17,card_payment_wrong_exchange_rate
what is the refund procedure?,52,request_refund
how to verify top up card?,71,verify_top_up
i'd like to know how transferring my money into my account works.,65,transfer_into_account
why won't the machine accept my card anymore?,14,card_not_working
do you offer auto top ups?,4,automatic_top_up
what went wrong when i tried to do my transfer?,35,failed_transfer
my account shows that i made a cash withdrawal but i cannot remember doing so!,20,cash_withdrawal_not_recognised
is there anywhere that a card cannot be delivered?,43,order_physical_card
can i get an update on my replacement card?,11,card_arrival
does transferring money have a fee?,64,transfer_fee_charged
how do i transfer something faster than normal?,67,transfer_timing
why was the exchange wrong for the item i purchased?,17,card_payment_wrong_exchange_rate
i returned an item but don't see it on my account?,51,Refund_not_showing_up
a shop i go to didn't let me pay.,25,declined_card_payment
there are a couple of payments with my card shown in the app that in reality i didn't make. maybe someone has access to my card?can you check whats the issue ?,16,card_payment_not_recognised
how do i finalize a card payment,45,pending_card_payment
is the 1 pound charge going to be reimbursed on my card?,34,extra_charge_on_statement
why couldn't i make a withdrawal from the atm?,26,declined_cash_withdrawal
will you be able to send the new card to china?,9,card_about_to_expire
my top-up was reverted by the app.,61,top_up_reverted
i made a purchase with my card and i was charged a fee for using it,15,card_payment_fee_charged
my card gets rejected when i try to use it,14,card_not_working
my transfer was not approved,27,declined_transfer
why have my top ups been canceled?,61,top_up_reverted
i don't have a way to prove my identity.,68,unable_to_verify_identity
my address has changed.,30,edit_personal_details
is it possible to use my apple watch for topping up?,2,apple_pay_or_google_pay
why do i have an unexpected fee on my bill?,64,transfer_fee_charged
my card isn't working,14,card_not_working
will you be adding more currencies in the future?,36,fiat_currency_support
where did the money i deposit go??,6,balance_not_updated_after_cheque_or_cash_deposit
is it possible for me to top up with cash?,58,top_up_by_cash_or_cheque
"i didn't think my country-to-country money transfer would take so long. it still says that it's pending so i re-checked all of the account information--everything seems right, so what's the deal?",48,pending_transfer
are physical card available?,43,order_physical_card
i don't think that my top-up worked.,59,top_up_failed
i did a cash deposit to my account but it doesn't show up,6,balance_not_updated_after_cheque_or_cash_deposit
how can i edit my personal details in the app?,30,edit_personal_details
is it possible to deposit money in gbp?,50,receiving_money
"i going to be traveling, can i set up auto top-up if i run low on money?",4,automatic_top_up
why hasn't my cash arrived from a deposited check?,6,balance_not_updated_after_cheque_or_cash_deposit
is there an age limit to get an account?,1,age_limit
i need more money in my account. can i add more by transferring?,65,transfer_into_account
do you accept cash?,58,top_up_by_cash_or_cheque
the exchange rate for my withdrawal was wrong.,76,wrong_exchange_rate_for_cash_withdrawal
i need some help with identity verification.,69,verify_my_identity
"i don't know why the deposit i made a week ago still hasn't showed up, i really need the money now.",6,balance_not_updated_after_cheque_or_cash_deposit
"i want to top up my account by a bank transfer, but will i be charged?",56,top_up_by_bank_transfer_charge
how can i top up with this cheque i got?,58,top_up_by_cash_or_cheque
is topping up unlimited?,60,top_up_limits
"there's an extra fee on my statement, why is that?",34,extra_charge_on_statement
i made a payment but the app reverted the payment.,53,reverted_card_payment?
what should i do? i topped off but the app reversed it.,61,top_up_reverted
asked for $100 but only got $20. why would this happen?,75,wrong_amount_of_cash_received
what are the charges for receiving a sepa transfer?,56,top_up_by_bank_transfer_charge
there is more than one charge on my account for a transaction.,63,transaction_charged_twice
how long will my most recent transfer take to go through? the recipient needs the money urgently.,66,transfer_not_received_by_recipient
"i topped up recently and saw the money go through, but now it's just gone? what's going on",61,top_up_reverted
i need to top up using a cheque,58,top_up_by_cash_or_cheque
when will i get my card shipped to me?,12,card_delivery_estimate
"to add money to my account, what currencies can i use?",54,supported_cards_and_currencies
what is the reason my payment was not accepted?,25,declined_card_payment
how long do money transfers take?,66,transfer_not_received_by_recipient
i was unable to transfer money to a beneficiary.,7,beneficiary_not_allowed
why is your exchange rate for my card payment wrong,17,card_payment_wrong_exchange_rate
can you give me the restrictions of the disposable cards?,29,disposable_card_limits
my disposable virtual card wouldn't process my payment?,72,virtual_card_not_working
does it cost me anything to top up my account via bank transfer?,56,top_up_by_bank_transfer_charge
why was i charged an additional $1?,34,extra_charge_on_statement
hi. i noticed i have a duplicate charge which i have not made twice. who should i talk to take care of this?,63,transaction_charged_twice
how much can i top up?,60,top_up_limits
is it possible to delete the account?,55,terminate_account
is it possible to use my credit card to transfer money?,62,topping_up_by_card
what if i need my salary in another currency?,50,receiving_money
how can i request cash back? the atm just gave me the wrong amount that i've been charged though...,75,wrong_amount_of_cash_received
how can i unblock a blocked pin number for my account?,49,pin_blocked
report stolen card,41,lost_or_stolen_card
how long will my transfer be pending for?,48,pending_transfer
"my card is stuck inside the atm, what am i supposed to do?",18,card_swallowed
i was supposed to get a refund but i do not see it.,51,Refund_not_showing_up
"hi, there is a suspicious payment from my card. i definitely do not know who this is or who could have made this payment.",16,card_payment_not_recognised
does it cost me to add cash?,56,top_up_by_bank_transfer_charge
i'm still waiting for a money transfer to show.,48,pending_transfer
do you have to be in the uk to get a card?,24,country_support
i was checking my statement and i think one of my card payments has reverted,53,reverted_card_payment?
my transfer to my account is missing.,5,balance_not_updated_after_bank_transfer
what forms of id work for verification?,69,verify_my_identity
i haven't received the money from the check i deposited.,6,balance_not_updated_after_cheque_or_cash_deposit
i would like to reactivate my card that i previously reported lost. i located the card this morning.,13,card_linking
"i can't get my card out of the atm, what should i do now?",18,card_swallowed
"i tried using a virtual card for a hotel but it didn't work, why not",29,disposable_card_limits
what is the procedure for depositing a virtual card,37,get_disposable_virtual_card
"i would like an account for my children, how do i go about doing this?",1,age_limit
how long does it take to process transfers from europe?,67,transfer_timing
what is the reason for the extra fee on my statement?,34,extra_charge_on_statement
what are acceptable documents to prove my identity?,69,verify_my_identity
"in my app, a direct debit payment that i didn't do shows up.",28,direct_debit_payment_not_recognised
why do you need to verify my identity?,74,why_verify_identity
with what can i verify my identity?,69,verify_my_identity
what fees are charged for a physical card?,43,order_physical_card
can i exchange currencies with my account?,33,exchange_via_app
how can i get new card?,23,contactless_not_working
where is the top up verification code found?,71,verify_top_up
i've deposited a check in my account but the cash isn't showing as available.,6,balance_not_updated_after_cheque_or_cash_deposit
please verify my source of funds.,70,verify_source_of_funds
"i've waited 2 days for a transfer to reach a retailers account, am i going to have to wait longer.",66,transfer_not_received_by_recipient
"i did transfer, why is it pending",48,pending_transfer
can i transfer my paycheck to the account?,50,receiving_money
"there has been an unusual withdrawal from my account, can you help?",20,cash_withdrawal_not_recognised
why do you need me to do an identity check?,74,why_verify_identity
my card arrived but i don't know how to get my pin.,38,get_physical_card
i do not have my pin,38,get_physical_card
i tried to get cash out of the atm but it is taking too long,46,pending_cash_withdrawal
a payment on my statement is wrong.,16,card_payment_not_recognised
how long do i have to wait for the transfer to be finalized?,48,pending_transfer
can friends send me money?,50,receiving_money
can you tell me where to find my top-up verification code?,71,verify_top_up
why did i get charged for a withdrawal?,19,cash_withdrawal_charge
i think someone may be using my card.,22,compromised_card
how much does it cost to top up by transfer?,56,top_up_by_bank_transfer_charge
how do i get a visa card?,73,visa_or_mastercard
i want to transfer some money from my other bank account into this one.,65,transfer_into_account
i wish to cancel a transfer,8,cancel_transfer
why is it important to verify a top-up card?,71,verify_top_up
i don't see the verification code for my card transfer.,71,verify_top_up
"what's a pending transaction? my card was declined at an atm, but my account says it's still pending. can i cancel the payment?",46,pending_cash_withdrawal
how do you decide what the exchange rates are?,32,exchange_rate
i live in the eu - can i get a card?,24,country_support
what is the fee for topping up a us card?,57,top_up_by_card_charge
i seem to be unable to make any transactions.,14,card_not_working
what kind of businesses will take my card?,10,card_acceptance
i haven't received my card and am worried it is lost.,11,card_arrival
"i have been charged to much for the object i bought when abroad, the exchange rate seems to be wrong.",17,card_payment_wrong_exchange_rate
what atms is the card okay to use at?,3,atm_support
how can i transfer money into my account?,65,transfer_into_account
i was denied cash at an atm,26,declined_cash_withdrawal
i'm not satisfied with the services and no longer want to be a customer,55,terminate_account
how do i order another card?,39,getting_spare_card
"there's a weird payment showing in my app that i definitely haven't made myself, as i haven't used the card at all that day. please cancel that and return my money.",28,direct_debit_payment_not_recognised
a percentage fee was charged to my withdrawal.,19,cash_withdrawal_charge
why is the exchange rate different on my recent purchase?,17,card_payment_wrong_exchange_rate
how do i get a physical card?,43,order_physical_card
"hello, just now i got to know withdrawal of money from of my account. as someone used my card to withdraw amount in any odd remote area. since i have not been in that area, please freeze my card immediately.",20,cash_withdrawal_not_recognised
i need to move money from another bank to this account.,65,transfer_into_account
why has my card payment been cancelled?,53,reverted_card_payment?
i've got to have one of those virtual cards.,40,getting_virtual_card
for topping-up is there a charge?,56,top_up_by_bank_transfer_charge
how can i change the currency i'm exchanging from aud to gbp?,33,exchange_via_app
what's the exchange fee?,31,exchange_charge
can i use google pay to top up?,2,apple_pay_or_google_pay
i disagree with a charge,16,card_payment_not_recognised
my transfer to a beneficiary was rejected.,7,beneficiary_not_allowed
i've been using my account while abroad for a while but only recently i've been charged a fee. why am i only being charged a fee now.,64,transfer_fee_charged
"is it possible to go ahead and log in, although i have not been confirmed yet?",74,why_verify_identity
can you help me get top up to work in the apple pay function?,2,apple_pay_or_google_pay
i want to op up my account by using bank transfer. how do i go about it?,65,transfer_into_account
a card payment on my account is shown as pending.,45,pending_card_payment
"i see i was charged extra when i used the card. i am not sure why, please tell me why.",15,card_payment_fee_charged
i can't find any option to top up with a cheque?,58,top_up_by_cash_or_cheque
why is there a random payment in my statement?,16,card_payment_not_recognised
what are you going to use my identification details for?,74,why_verify_identity
what do i do if my card was stolen.,41,lost_or_stolen_card
do these virtual cards have any caps on using them?,29,disposable_card_limits
how do i get the passcode reset?,44,passcode_forgotten
can you check if my money has reached my account since it is not showing up yet?,5,balance_not_updated_after_bank_transfer
i'm going to cancel a purchase.,52,request_refund
do top-ups have limits?,60,top_up_limits
i need my card immediately.,12,card_delivery_estimate
can someone else use my account if they have my phone? i lost mine.,42,lost_or_stolen_phone
my transfer is still coming up as pending.,48,pending_transfer
i want to transfer money to a beneficiery. why can't i?,7,beneficiary_not_allowed
i need to know the process to transfer money into my account.,65,transfer_into_account
my purchase from this morning still is pending.,45,pending_card_payment
help me verify my identify?,68,unable_to_verify_identity
the bank charged me fees for withdrawing cash!,19,cash_withdrawal_charge
"hello, i have a pending transaction in my account due to an atm machine that wasn't working. in any case if the transaction goes through, after how long can i get my money back?",46,pending_cash_withdrawal
i thought that transfers are free. why was i charged an extra fee?,64,transfer_fee_charged
"you can activate your card in a few seconds by going to account, hitting activate, and just following the directions.",0,activate_my_card
why are fees charged for cash withdrawals? i went to withdraw some money earlier today after shopping. there's a new fee that there.,19,cash_withdrawal_charge
i need my pin unlocked.,49,pin_blocked
i couldn't get money from the atm,26,declined_cash_withdrawal
are there fees for adding money using an international card,57,top_up_by_card_charge
what would cause a transfer failure?,35,failed_transfer
"someone is using my card to purchase flights to new york it's not me because i'm not going to new york, please can you cancel the card and refund the money?",20,cash_withdrawal_not_recognised
i have a transfer that was approved that i'm urgently waiting for. how long am i supposed to wait for it?,48,pending_transfer
"i've used my account frequently over the last month to manage my payments from abroad for my new place. i noticed that my fees have suddenly increased. as a frequent customer, shouldn't i be rewarded rather than suddenly being subject to a new fee?",64,transfer_fee_charged
i was charged more than once in a single transaction,63,transaction_charged_twice
how do i access the virtual card?,40,getting_virtual_card
why is my identity not verified?,68,unable_to_verify_identity
"i have not received my card and it's been a week, what do i do?",11,card_arrival
how does your app transfer the money,65,transfer_into_account
"i desperately need to transfer something from china, please give me the wait time.",67,transfer_timing
how much can i withdrawal in one month without incurring fees?,19,cash_withdrawal_charge
why was i charged twice for the same thing?,63,transaction_charged_twice
can you help me with proving my identity?,68,unable_to_verify_identity
my statement doesn't show that a refund has processed,51,Refund_not_showing_up
i have a pending transaction in my app. how is it still pending if i pulled the cash out from the atm earlier?,46,pending_cash_withdrawal
is there a reason my top-up has not gone through?,47,pending_top_up
"i asked for a certain amount of money from the atm, but it gave me a different amount. less than what i asked for.",75,wrong_amount_of_cash_received
do i have to go into the bank to change my pin?,21,change_pin
can you tell me why my transfer declined?,27,declined_transfer
can i make transactions before identity verification is complete?,74,why_verify_identity
card payment has be declined.,53,reverted_card_payment?
i was able to find my card. how to i go about putting it into my app?,13,card_linking
what do you charge for an exchange fee?,31,exchange_charge
i'm still waiting on my identity verification.,68,unable_to_verify_identity
i cannot find my pin.,38,get_physical_card
i topped up but the app did not accept it.,59,top_up_failed
my transfer didn't go through.,35,failed_transfer
how can i get the cash deposit to show up on my account?,6,balance_not_updated_after_cheque_or_cash_deposit
tell me how to reset the passcode.,44,passcode_forgotten
what's the top-up limit?,60,top_up_limits
"i am blocked now because i entered the wrong pin, need help.",49,pin_blocked
"my account shows i have been charged twice for the same meal. how do i get the second payment voided and returned to me? i do not eat out much and my family is living paycheck to paycheck, mostly. i cannot afford to spend more money than necessary, as is, so i must see to it that the cost be promptly credited back onto my card.",63,transaction_charged_twice
"i did a transfer to my account, but it hasn't shown up",5,balance_not_updated_after_bank_transfer
my cash transaction isn't showing on my account,66,transfer_not_received_by_recipient
what are the requirements to open an account for a minor?,1,age_limit
how's the exchange rate?,32,exchange_rate
why and how soon do i have to have proof of identity to you?,74,why_verify_identity
will there be any fees for top ups?,57,top_up_by_card_charge
"i just saw the exchange rate you use, but it's so bad that i can't believe that it's the official interbank exchange rate! is this truly the official interbank exchange rate?",17,card_payment_wrong_exchange_rate
why was the transfer declined?,27,declined_transfer
there is a single payment on my card which shows as pending.,45,pending_card_payment
would you give me a mastercard and visa?,73,visa_or_mastercard
how much do you charge for exchange rates?,31,exchange_charge
is my cash withdrawal pending?,46,pending_cash_withdrawal
why cant i transfer to my account?,7,beneficiary_not_allowed
i cant prove who i am,68,unable_to_verify_identity
i noticed that there is a withdrawal in the app that is not mine.,20,cash_withdrawal_not_recognised
how do i transfer money from one bank account to another?,65,transfer_into_account
the atm wouldn't let me withdraw cash.,26,declined_cash_withdrawal
how young can someone be in order to open an account?,1,age_limit
do you know where my card will be accepted?,10,card_acceptance
how do i convert currencies with the app?,33,exchange_via_app
why does it show that my transfer is still pending?,48,pending_transfer
what are the limits for disposable virtual cards?,29,disposable_card_limits
i bought this item and was charged the wrong amount can i get a refund?,52,request_refund
does it cost anyting to get my own card?,43,order_physical_card
there is a payment that has not processed.,45,pending_card_payment
"i prefer using mastercard, can i substitute?",73,visa_or_mastercard
how can i activate my new card? i didn't recieve any information with it about how to do so.,0,activate_my_card
"hello, i just checked my card transactions and saw that i was charged twice for a restaurant visit i did earlier this week. is it possible to remove one of them and get my false paid money pack?",63,transaction_charged_twice
i got a fee for an atm withdrawal.,19,cash_withdrawal_charge
my phone has been stolen by someone,42,lost_or_stolen_phone
are there any hidden extra fees for currency exchanges?,31,exchange_charge
i can't see a refund for a return i completed recently.,51,Refund_not_showing_up
i am waiting for a payment to be processed,45,pending_card_payment
what do i need to verify my id?,68,unable_to_verify_identity
how long does it take for a new card to ship?,11,card_arrival
"i topped up last night but don't have any funds, why not?",47,pending_top_up
where do i order a card?,43,order_physical_card
what places accept my card?,10,card_acceptance
how can i verify my indentity?,69,verify_my_identity
please tell me the steps to verify my identity.,69,verify_my_identity
my exchange went wrong. i swapped russian ruble for uk pounds and was charged too much.,17,card_payment_wrong_exchange_rate
can someone please explain to me where my source of funds came from?,70,verify_source_of_funds
when the time is right will this automatically replenish my balance?,4,automatic_top_up
why was my payment reverted on the app,53,reverted_card_payment?
"i received my new card and tried using it today, just to have it show declined over and over again. why is this happening?",25,declined_card_payment
is there a fee to top up by bank transfers?,56,top_up_by_bank_transfer_charge
can you send me the actual card?,43,order_physical_card
there's a cash withdrawal on my account that i didn't make,20,cash_withdrawal_not_recognised
i have a cash withdrawal that i do not recognise.,20,cash_withdrawal_not_recognised
i want to revert this mornings transaction.,8,cancel_transfer
"please delete my account, your services are not up to par.",55,terminate_account
how come i was declined,26,declined_cash_withdrawal
i need to reset my passcode. how do i do it?,44,passcode_forgotten
how long will it take for my cash withdrawal to no longer show as pending?,46,pending_cash_withdrawal
what steps do i take to unblock my pin?,49,pin_blocked
"i submitted a cheque couple of days ago, nothing happened to my account yet.what could be the possible issue?",6,balance_not_updated_after_cheque_or_cash_deposit
how can i add a new card?,13,card_linking
how do i get selected for a visa card?,73,visa_or_mastercard
how do i shut down my account and get out of this company?,55,terminate_account
i recently got charged twice from a restaurant that i was at this week and i would like for one of those payments to be removed from my account.,63,transaction_charged_twice
i did a payment but it was reverted by the app,53,reverted_card_payment?
what does it mean if my cash withdrawal is pending?,46,pending_cash_withdrawal
i checked on google and the exchange rate you are using is really bad. can you update it?,17,card_payment_wrong_exchange_rate
limits on top ups,60,top_up_limits
where can i activate my card?,0,activate_my_card
can i get money back in my home currency at atm? as i am on holiday and bit concerned because i do not have any cash with me . is it possible to withdraw without any additional cost.,76,wrong_exchange_rate_for_cash_withdrawal
what is the tracking number for my card that was mailed?,11,card_arrival
help! my card is stolen.,41,lost_or_stolen_card
how do i activate my card,0,activate_my_card
someone might be using my card that is not me.,22,compromised_card
"i hate this atm, it charged me an extra fee, why did it charge?",19,cash_withdrawal_charge
i think i may have been charged $1 extra on my app. could you provide some insight as to why this may have happened?,34,extra_charge_on_statement
my card was confiscated by an atm. how do i get my card back?,18,card_swallowed
i was under the impression i can make transfers for free. i made an online purchase for something that was obroad and there's some additional strange fee. i've never seen this before and this isn't fair.,64,transfer_fee_charged
how can i tell where my funds came from?,70,verify_source_of_funds
i don't think my top up worked,59,top_up_failed
it appears as though my card payment was duplicated. i paid at the store earlier today. the first time it was declined and the second time it worked. the app is still showing one of the payments to be pending. please take one of these off because clearly the first was declined and is not correct.,63,transaction_charged_twice
i require verification for my source of funds.,70,verify_source_of_funds
"i'm trying to make a payment to my new landlord. even though the payment was sent a few days ago, it isn't clearing on their side. can you verify that payment has been made?",66,transfer_not_received_by_recipient
why haven't i been given a virtual card yet?,40,getting_virtual_card
what are the reasons a beneficiary would be denied?,7,beneficiary_not_allowed
i bought some things this morning but the payment shows that it is pending,45,pending_card_payment
how can i switch on my new card?,0,activate_my_card
the exchange rate i was charged for a purchase was not right.,17,card_payment_wrong_exchange_rate
can currencies be exchanged on this app?,33,exchange_via_app
"i need a new card, my old card is expiring.",9,card_about_to_expire
"i want a mastercard, instead.",73,visa_or_mastercard
why was i charged a fee for my withdrawal?,19,cash_withdrawal_charge
where are the transfers originating,70,verify_source_of_funds
need my details changed,30,edit_personal_details
what is the maximum i can transfer before i incur fees?,64,transfer_fee_charged
why hasn't my friend's transaction arrive yet?,66,transfer_not_received_by_recipient
why has my card been declined?,25,declined_card_payment
please help my find out why there is an odd direct debit in my records.,28,direct_debit_payment_not_recognised
i paid for something in foreign currency but noticed the exchange rate is incorrect.,17,card_payment_wrong_exchange_rate
is there a fee for topping up by charge card?,57,top_up_by_card_charge
it seems that something went wrong with my exchange. i changed russian ruble into uk pounds but have been charged entirely too much!,17,card_payment_wrong_exchange_rate
why has my top up been cancelled,61,top_up_reverted
how long does it take to get my money,67,transfer_timing
i keep checking my statements but no progress.i requested a refund but seems it's not reaching my account for some reason. can you please help me get the money back from the seller for me,51,Refund_not_showing_up
i have yet to receive my virtual card,40,getting_virtual_card
why has a cash withdrawal charged me?,19,cash_withdrawal_charge
why was my payment declined? i keep trying my card but it's not working.,25,declined_card_payment
is it simple to transfer money using my credit card?,62,topping_up_by_card
"i deposited cash into my account, why do i not see it?",6,balance_not_updated_after_cheque_or_cash_deposit
i need to reset the passcode.,44,passcode_forgotten
is it just visa or can i also use mastercard?,73,visa_or_mastercard
how to i transfer my funds into my account?,65,transfer_into_account
i got a message that my transfer was declined.,27,declined_transfer
"there are multiple instances where you added a fee to the payment, as well as some where you didn't. do you have an outline of when a fee will be added?",15,card_payment_fee_charged
i am not happy with your service and request that my account be terminated!,55,terminate_account
i saw there is a cash withdrawal from my account via the app which i did not complete.,20,cash_withdrawal_not_recognised
i didn't get the all the cash i wanted from the atm,75,wrong_amount_of_cash_received
i used my card for a purchase and was charged a fee,15,card_payment_fee_charged
tell me why my card payment has been declined.,25,declined_card_payment
are new cards available from china?,9,card_about_to_expire
who accepts the card?,10,card_acceptance
please tell me how to edit my personal details.,30,edit_personal_details
can i get a mastercard?,73,visa_or_mastercard
i requested a refund for a large order the other day and don't think i received the funds. can you tell me if you see them or not?,51,Refund_not_showing_up
i tried to make a transfer but it failed,35,failed_transfer
are extra cards free?,39,getting_spare_card
what are the steps for depositing cash into my account?,58,top_up_by_cash_or_cheque
i think someone is using my card to withdraw money. someone stole my wallet. what can i do? it is urgent.,20,cash_withdrawal_not_recognised
i need you to delete my account now.,55,terminate_account
i'm seeing a direct debit payment that is not me.,28,direct_debit_payment_not_recognised
my card has been charged two separate times for a single transaction.,63,transaction_charged_twice
i payed with the card and there was an extra fee?,15,card_payment_fee_charged
do you charge for sending more cards?,39,getting_spare_card
i have been charged way to much so something is apparently wrong with my exchange. i changed russian ruble into uk pounds.,17,card_payment_wrong_exchange_rate
i need my card to come as soon as possible.,12,card_delivery_estimate
"why did i not get all the money that i asked for? i asked for all the cash in my my account, but i only got about half. why is that??",75,wrong_amount_of_cash_received
will this app exchange currencies?,33,exchange_via_app
"i didn't get cash from an atm, but according to the app a transaction was made when i didn't make it.",20,cash_withdrawal_not_recognised
i would like to dispute a direct debit transaction,28,direct_debit_payment_not_recognised
"i need to add a serious amount of cash to my card, how do i do that?",60,top_up_limits
is it ok if i use both visa and mastercard,73,visa_or_mastercard
how old do kids have to be to open an account?,1,age_limit
can i use my virtual card to complete transactions for memberships?,72,virtual_card_not_working
how do i add money with my apple watch,2,apple_pay_or_google_pay
is getting my identity verified required before i can use my account?,74,why_verify_identity
"i was charged for a cash withdrawal, why?",19,cash_withdrawal_charge
what kinds of cards can i use to top up?,54,supported_cards_and_currencies
i made a payment that is not yet complete.,45,pending_card_payment
why was my atm transaction cancelled?,26,declined_cash_withdrawal
the exchange rate applied was incorrect when i was traveling outside the country.,76,wrong_exchange_rate_for_cash_withdrawal
i ordered a card and i still haven't received it. it's been two weeks. what can i do?,11,card_arrival
"my card payment has been declined, do you know why?",25,declined_card_payment
are there top up charges for us cards?,57,top_up_by_card_charge
why was i charged twice for my item!,63,transaction_charged_twice
i got a extra €1 fee in my statement,34,extra_charge_on_statement
i have lost my phone or it has been stolen.,42,lost_or_stolen_phone
how can i see where my money comes from?,70,verify_source_of_funds
can i track my card while it is in the process of delivery?,11,card_arrival
i have some transactions on my account i did not make. can you cancel my card and prevent further use.,22,compromised_card
"if i exchange currency frequently, can i get a discounted rate?",31,exchange_charge
the date my card expires is coming up,9,card_about_to_expire
are there any extra hidden fees for exchanging currencies?,31,exchange_charge
what do i do if i think someone managed to get my card information?,22,compromised_card
"my funds are low, can i auto top up?",4,automatic_top_up
how can i go about resetting my passcode?,44,passcode_forgotten
i can't get any money from my account.,26,declined_cash_withdrawal
is my card pin saved in the app,38,get_physical_card
my card was frozen due to putting in the wrong pin too much. how many tries do i have,26,declined_cash_withdrawal
are pin separately?,38,get_physical_card
is there a reason my top-up has been cancelled?,61,top_up_reverted
still waiting for transfer to be completed.,66,transfer_not_received_by_recipient
where in the app do i go to verify my identity?,69,verify_my_identity
how many miles away is the atm?,3,atm_support
why is there a fee for using my card?,15,card_payment_fee_charged
how much would it cost me if i transfer?,56,top_up_by_bank_transfer_charge
i'm still waiting on my new card to be delivered!,11,card_arrival
i have been waiting for my top-up to complete and it still hasn't gone through.,47,pending_top_up
can you tell me about the exchange fee?,31,exchange_charge
is there a charge for sending out more cards?,39,getting_spare_card
is there a way to top-up automatically?,4,automatic_top_up
how can i cancel a transfer?,8,cancel_transfer
why won't my card work.,14,card_not_working
how do i transfer money between two of my accounts?,65,transfer_into_account
"may monthly payment to apple has been declined but i don't know why, they are going to re-try the payment and it must go through, can you tell me what is going on please?",25,declined_card_payment
i sent a cheque a few days ago and i noticed that no money has been put on my account. can you please tell me the situation of my account?,6,balance_not_updated_after_cheque_or_cash_deposit
"i think someone saw my pin and i am on vacation in spain, can i change it locally at an atm?",21,change_pin
can you tell me where my readily available cash has come from?,70,verify_source_of_funds
i got my new card. how do i activate it?,0,activate_my_card
i have a payment that i didn't make.,16,card_payment_not_recognised
do i need to go to an office to change my pin?,21,change_pin
can i possibly change my currency to another?,33,exchange_via_app
can you unblock my account? i entered the pin wrong.,49,pin_blocked
i've just been married and need to update my name,30,edit_personal_details
i'd like to delete my account.,55,terminate_account
i want to set up an auto top-up,4,automatic_top_up
how do i link this new card?,13,card_linking
my attempted transfer failed.,35,failed_transfer
i have an unfamiliar direct debit in my statement.,28,direct_debit_payment_not_recognised
i got a cheque that i want to top up with?,58,top_up_by_cash_or_cheque
"on the card that is coming, what's the tracking info?",11,card_arrival
do you charge a fee for topping up a card?,57,top_up_by_card_charge
how do i get a disposable virtual card?,37,get_disposable_virtual_card
payment i did not do,16,card_payment_not_recognised
i was expecting my new card and am wondering why i haven't received it yet?,11,card_arrival
is it possible to top-up with google pay.,2,apple_pay_or_google_pay
how can my friends top up my account?,62,topping_up_by_card
"i need to transfer money into my account, how?",65,transfer_into_account
i want to get my salary deposited as pesos?,50,receiving_money
i have kids and i'm curious at what age could they start to use your service.,1,age_limit
i want to know why my top-up was reverted,61,top_up_reverted
"my phone was taken yesterday, is there something that i need to do?",42,lost_or_stolen_phone
can someone explain why i'm getting a message on my screen saying my transfer isn't possible? i've done several in the past and haven't had a single problem until now. what's going on?,7,beneficiary_not_allowed
"i got my card now, how do i make it show up in the app?",13,card_linking
what are interbanks current exchange rates?,32,exchange_rate
the exchange rate that was applied for an international purchase was wrong.,17,card_payment_wrong_exchange_rate
will i be charged a fee to top up using a debit or credit card?,57,top_up_by_card_charge
my top-up isn't working.,59,top_up_failed
